"Dateiname";"Unternehmensname_given";"Ort_given";"Unternehmensname_infile";"Ort_infile";"Dokumentendatum";"Dokumententyp";"JA_von";"JA_bis";"Anzahl_MA";"Eigenkapital";"Bilanzsumme";"Bilanzgewinn/verlust";"EK-Quote";"Nicht gedeckter Fehlbetrag";"Umsatzerlöse";"Bilanz_Aktiva";"Bilanz_Passiva"
"ACCENON Software und Hardware GmbH_13.07.2017.html";"ACCENON Software und Hardware GmbH";" Leingarten";"ACCENON Software und Hardware GmbH";"Leingarten";"13.07.2017";"Jahresabschluss";"01.07.2015";"30.06.2016";"";"79125.9";"340160.11";"-20273.59";"0.2326136947686194";"";"";"{'A. Anlagevermögen': 52529.0, 'I. Immaterielle Vermögensgegenstände': 10601.0, 'II. Sachanlagen': 41928.0, 'B. Umlaufvermögen': 275264.11, 'I. Vorräte': 0.0, 'II. Forderungen und sonstige Vermögensgegenstände': 246991.95, 'III. Kassenbestand, Guthaben bei Kreditinstituten': 28272.16, 'C. Rechnungsabgrenzungsposten': 12367.0, 'Bilanzsumme, Summe Aktiva': 340160.11}";"{'A. Eigenkapital': 79125.9, 'I. gezeichnetes Kapital': 46200.0, 'II. Kapitalrücklage': 40000.0, 'III. Bilanzverlust': 7074.1, 'B. Rückstellungen': 4450.0, 'C. Verbindlichkeiten': 61989.08, 'D. Rechnungsabgrenzungsposten': 194595.13, 'Bilanzsumme, Summe Passiva': 340160.11}"
"ACCENON Software und Hardware GmbH_15.07.2020.html";"ACCENON Software und Hardware GmbH";" Leingarten";"ACCENON Software und Hardware GmbH";"Leingarten";"15.07.2020";"Jahresabschluss";"01.07.2018";"30.06.2019";"Die Gesellschaft hat während des Geschäftsjahres durchschnittlich 20 Mitarbeiter beschäftigt.";"72954.87";"361982.15";"-24302.38";"0.20154272800468198";"";"";"{'A. Anlagevermögen': 159133.0, 'I. Immaterielle Vermögensgegenstände': 132569.0, 'II. Sachanlagen': 26564.0, 'B. Umlaufvermögen': 193507.63, 'I. Forderungen und sonstige Vermögensgegenstände': 122361.87, 'II. Kassenbestand, Guthaben bei Kreditinstituten': 71145.76, 'C. Rechnungsabgrenzungsposten': 9341.52, 'Bilanzsumme, Summe Aktiva': 361982.15}";"{'A. Eigenkapital': 72954.87, 'I. gezeichnetes Kapital': 46200.0, 'II. Kapitalrücklage': 40000.0, 'III. Bilanzverlust': 13245.13, 'B. Rückstellungen': 4450.0, 'C. Verbindlichkeiten': 87577.28, 'D. Rechnungsabgrenzungsposten': 197000.0, 'Bilanzsumme, Summe Passiva': 361982.15}"
"ACCENON Software und Hardware GmbH_20.07.2015.html";"ACCENON Software und Hardware GmbH";" Leingarten";"ACCENON Software und Hardware GmbH";"Leingarten";"20.07.2015";"Jahresabschluss";"01.07.2013";"30.06.2014";"";"75912.38";"348034.14";"-70826.5";"0.21811762489737357";"";"";"{'': '30.6.2014EUR', 'A. Anlagevermögen': 45894.0, 'I. Immaterielle Vermögensgegenstände': 10802.0, 'II. Sachanlagen': 35092.0, 'B. Umlaufvermögen': 296303.86, 'I. Forderungen und sonstige Vermögensgegenstände': 188129.8, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 108174.06, 'C. Rechnungsabgrenzungsposten': 5836.28, 'Bilanzsumme, Summe Aktiva': 348034.14}";"{'': '30.6.2014EUR', 'A. Eigenkapital': 75912.38, 'I. gezeichnetes Kapital': 46200.0, 'II. Kapitalrücklage': 40000.0, 'III. Bilanzverlust': 10287.62, 'B. Rückstellungen': 7062.9, 'C. Verbindlichkeiten': 110474.95, 'D. Rechnungsabgrenzungsposten': 154583.91, 'Bilanzsumme, Summe Passiva': 348034.14}"
"ACCENON Software und Hardware GmbH_23.07.2018.html";"ACCENON Software und Hardware GmbH";" Leingarten";"ACCENON Software und Hardware GmbH";"Leingarten";"23.07.2018";"Jahresabschluss";"01.07.2016";"30.06.2017";"Die Gesellschaft hat während des Geschäftsjahres durchschnittlich 20 Mitarbeiter beschäftigt.";"61724.55";"364635.61";"24475.5";"0.16927735061312307";"";"";"{'A. Anlagevermögen': 84100.0, 'I. Immaterielle Vermögensgegenstände': 46257.0, 'II. Sachanlagen': 37843.0, 'B. Umlaufvermögen': 271603.42, 'I. Vorräte': 3000.0, 'II. Forderungen und sonstige Vermögensgegenstände': 194880.4, 'III. Kassenbestand, Guthaben bei Kreditinstituten': 73723.02, 'C. Rechnungsabgrenzungsposten': 8932.19, 'Bilanzsumme, Summe Aktiva': 364635.61}";"{'A. Eigenkapital': 61724.55, 'I. gezeichnetes Kapital': 46200.0, 'II. Kapitalrücklage': 40000.0, 'III. Bilanzverlust': 24475.45, 'B. Rückstellungen': 4450.0, 'C. Verbindlichkeiten': 89899.42, 'D. Rechnungsabgrenzungsposten': 208561.64, 'Bilanzsumme, Summe Passiva': 364635.61}"
"accessec GmbH_04.01.2019.html";"accessec GmbH";" GroSS-Bieberau";"Accessec GmbH";"Groß-Bieberau";"04.01.2019";"Jahresabschluss";"01.01.2017";"31.12.2017";"";"234824.73";"362853.5";"-19864.83";"0.6471612648079735";"";"";"{'A. Anlagevermögen': 10572.0, 'I. Immaterielle Vermögensgegenstände': 3.0, 'II. Sachanlagen': 10569.0, 'B. Umlaufvermögen': 352281.5, 'I. Vorräte': 0.0, 'II. Forderungen und sonstige Vermögensgegenstände': 270156.24, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 82125.26, 'Summe Aktiva': 362853.5}";"{'A. Eigenkapital': 234824.73, 'I. gezeichnetes Kapital': 25200.0, 'II. Gewinnvortrag': 233470.57, 'III. Jahresfehlbetrag': 23845.84, 'B. Rückstellungen': 4865.46, 'C. Verbindlichkeiten': 123163.31, 'Summe Passiva': 362853.5}"
"accessec GmbH_20.12.2019.html";"accessec GmbH";" GroSS-Bieberau";"Accessec GmbH";"Groß-Bieberau";"20.12.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"";"119608.98";"197169.49";"-165684.01";"0.6066302651591785";"";"";"{'A. Anlagevermögen': 8330.0, 'I. Immaterielle Vermögensgegenstände': 3.0, 'II. Sachanlagen': 8327.0, 'B. Umlaufvermögen': 188839.49, 'I. Vorräte': 53308.0, 'II. Forderungen und sonstige Vermögensgegenstände': 71997.64, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 63533.85, 'Summe Aktiva': 197169.49}";"{'A. Eigenkapital': 119608.98, 'I. gezeichnetes Kapital': 25200.0, 'II. Gewinnvortrag': 209624.73, 'III. Jahresfehlbetrag': 115215.75, 'B. Rückstellungen': 4821.32, 'C. Verbindlichkeiten': 72739.19, 'Summe Passiva': 197169.49}"
"Accessio Kapital GmbH_15.08.2017.html";"Accessio Kapital GmbH";" Stuttgart";"Accessio Kapital GmbH";"Stuttgart";"15.08.2017";"Jahresabschluss";"01.01.2016";"31.12.2016";"Durchschnittliche Zahl der während des Geschäftsjahrs beschäftigten Arbeitnehmer";"148434.86";"1125909.97";"904494.75";"0.1318354610537821";"";"";"{'': '31.12.2016EUR', 'A. Anlagevermögen': 675605.0, 'I. Immaterielle Vermögensgegenstände': 618630.0, 'II. Sachanlagen': 56975.0, 'B. Umlaufvermögen': 449521.72, 'I. Vorräte': 125175.0, 'II. Forderungen und sonstige Vermögensgegenstände': 313665.3, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 0.0, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 10681.42, 'C. Rechnungsabgrenzungsposten': 783.25, 'Bilanzsumme, Summe Aktiva': 1125909.97}";"{'': '31.12.2016EUR', 'A. Eigenkapital': 148434.86, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 13434.2, 'III. Jahresüberschuss': 110000.66, 'B. Rückstellungen': 45100.0, 'C. Verbindlichkeiten': 932375.11, 'davon mit Restlaufzeit bis 1 Jahr': 932375.11, 'Bilanzsumme, Summe Passiva': 1125909.97}"
"Accessio Kapital GmbH_16.06.2020.html";"Accessio Kapital GmbH";" Stuttgart";"Accessio Kapital GmbH";"Stuttgart";"16.06.2020";"Jahresabschluss";"01.01.2019";"31.12.2019";"Die Gesellschaft bewertet laufend die wesentlichen Risiken für die Vermögens-, Ertrags- und Finanzlage und versucht dadurch diese frühzeitig zu erkennen und geeignete Maßnahmen zu ergreifen. Dies erfolgt laufend durch die Geschäftsleitung und die Mitarbeiter der entsprechenden Bereiche. Aufgrund der Größe des Unternehmens erfolgen Abstimmungen im Rahmen des Kontroll- und Risikomanagementsystems bereits in frühen Phasen direkt mit der Geschäftsleitung.";"2012818.32";"2037818.32";"-341492.36";"-0.15115835252673554";"308033.26";"";"{'': '', '1. Barreserve': '', 'a) Kassenbestand': '', '3. Forderungen an Kreditinstitute': '', 'a) täglich fällig': '', '4. Forderungen an Kunden': '', '11. Immaterielle Anlagewerte': '', 'a) Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte': 716823.0, 'b) entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten': 5964.0, '12. Sachanlagen': '', '15. Sonstige Vermögensgegenstände': '', '16. Rechnungsabgrenzungsposten': '', '17. Nicht durch Eigenkapital gedeckter Fehlbetrag': ''}";"{'': '', '1. Verbindlichkeiten gegenüber Kreditinstituten': '', 'a) täglich fällig': 150009.84, 'b) mit vereinbarter Laufzeit oder Kündigungsfrist': 222260.66, '2. Verbindlichkeiten gegenüber Kunden': '', 'b) andere Verbindlichkeiten': '', 'bb) mit vereinbarter Laufzeit oder Kündigungsfrist': '', '5. Sonstige Verbindlichkeiten': '', '6a. Passive latente Steuern': '', '7. Rückstellungen': '', 'c) andere Rückstellungen': '', '12. Eigenkapital': '', 'a) Eingefordertes Kapital Gezeichnetes Kapital': '', 'd) Bilanzverlust': '', '13. nicht gedeckter Fehlbetrag': ''}"
"Accessio Kapital GmbH_22.06.2020.html";"Accessio Kapital GmbH";" Stuttgart";"Accessio Kapital GmbH";"Stuttgart";"22.06.2020";"Jahresabschluss";"01.01.2018";"31.12.2018";"Durchschnittliche Zahl der während des Geschäftsjahrs beschäftigten Arbeitnehmer";"0.0";"2296272.68";"466457.97";"-0.1071350071542897";"246011.19";"";"{'': '31.12.2018EUR', 'A. Anlagevermögen': 904817.0, 'I. Immaterielle Vermögensgegenstände': 837327.0, 'II. Sachanlagen': 67240.0, 'III. Finanzanlagen': 250.0, 'B. Umlaufvermögen': 1135805.63, 'I. Vorräte': 460764.2, 'II. Forderungen und sonstige Vermögensgegenstände': 664863.26, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 10178.17, 'C. Rechnungsabgrenzungsposten': 9638.86, 'D. nicht durch Eigenkapital gedeckter Fehlbetrag': 246011.19, 'Bilanzsumme, Summe Aktiva': 2296272.68}";"{'': '31.12.2018EUR', 'A. Eigenkapital': 0.0, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 227022.37, 'III. Jahresfehlbetrag': 498033.56, 'IV. nicht gedeckter Fehlbetrag': 246011.19, 'B. Rückstellungen': 58891.0, 'C. Verbindlichkeiten': 2237381.68, 'Bilanzsumme, Summe Passiva': 2296272.68}"
"Accessio Kapital GmbH_30.07.2018.html";"Accessio Kapital GmbH";" Stuttgart";"Accessio Kapital GmbH";"Stuttgart";"30.07.2018";"Jahresabschluss";"01.01.2017";"31.12.2017";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 14.";"252022.37";"1829814.71";"703904.74";"0.13773108753727312";"";"";"{'A. Anlagevermögen': 853913.0, 'I. Immaterielle Vermögensgegenstände': 782130.0, 'II. Sachanlagen': 71783.0, 'B. Umlaufvermögen': 967199.96, 'I. Vorräte': 301792.29, 'II. Forderungen und sonstige Vermögensgegenstände': 655073.81, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 10333.86, 'C. Rechnungsabgrenzungsposten': 8701.75, 'Bilanzsumme, Summe Aktiva': 1829814.71}";"{'A. Eigenkapital': 252022.37, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 123434.86, 'III. Jahresüberschuss': 103587.51, 'B. Rückstellungen': 50603.75, 'C. Verbindlichkeiten': 1527188.59, 'Bilanzsumme, Summe Passiva': 1829814.71}"
"Acclivitas GmbH_09.01.2018.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"09.01.2018";"Jahresabschluss";"01.01.2016";"31.12.2016";"";"256343.14";"930833.22";"404433.39";"0.2753910523305131";"";"";"{'A. Anlagevermögen': 5222.0, 'I. Sachanlagen': 5222.0, 'B. Umlaufvermögen': 913044.19, 'I. Forderungen und sonstige Vermögensgegenstände': 259126.27, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 653917.92, 'C. Rechnungsabgrenzungsposten': 12567.03, 'Summe Aktiva': 930833.22}";"{'A. Eigenkapital': 256343.14, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 9047.43, 'III. Jahresüberschuss': 222295.71, 'B. Rückstellungen': 123424.43, 'C. Verbindlichkeiten': 551065.65, 'Summe Passiva': 930833.22}"
"Acclivitas GmbH_11.10.2019.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"11.10.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"";"115634.52";"529644.13";"178336.65";"0.21832493451782425";"";"";"{'A. Anlagevermögen': 5311.0, 'I. Sachanlagen': 5311.0, 'B. Umlaufvermögen': 510356.56, 'I. Forderungen und sonstige Vermögensgegenstände': 235041.73, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 275314.83, 'C. Rechnungsabgrenzungsposten': 13976.57, 'Summe Aktiva': 529644.13}";"{'A. Eigenkapital': 115634.52, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 12511.58, 'III. Jahresüberschuss': 78122.94, 'B. Rückstellungen': 16543.34, 'C. Verbindlichkeiten': 397466.27, 'Summe Passiva': 529644.13}"
"Acclivitas GmbH_11.11.2014.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"11.11.2014";"Jahresabschluss";"01.01.2013";"31.12.2013";"";"350623.64";"1005535.15";"445355.98";"0.3486935687926971";"";"";"{'A. Anlagevermögen': 3262.0, 'I. Sachanlagen': 3262.0, 'B. Umlaufvermögen': 991237.13, 'I. Forderungen und sonstige Vermögensgegenstände': 310960.51, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 680276.62, 'C. Rechnungsabgrenzungsposten': 11036.02, 'Bilanzsumme, Summe Aktiva': 1005535.15}";"{'A. Eigenkapital': 350623.64, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 0.55, 'III. Jahresüberschuss': 325623.09, 'B. Rückstellungen': 124026.89, 'C. Verbindlichkeiten': 530884.62, 'Bilanzsumme, Summe Passiva': 1005535.15}"
"Acclivitas GmbH_12.01.2017.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"12.01.2017";"Jahresabschluss";"01.01.2015";"31.12.2015";"";"134047.43";"526399.83";"213276.13";"0.25464945533891986";"";"";"{'': '31.12.2015EUR', 'A. Anlagevermögen': 8635.0, 'I. Sachanlagen': 8635.0, 'B. Umlaufvermögen': 503951.38, 'I. Forderungen und sonstige Vermögensgegenstände': 69266.85, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 434684.53, 'C. Rechnungsabgrenzungsposten': 13813.45, 'Bilanzsumme, Summe Aktiva': 526399.83}";"{'': '31.12.2015EUR', 'A. Eigenkapital': 134047.43, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 10074.93, 'III. Jahresüberschuss': 98972.5, 'B. Rückstellungen': 35592.93, 'C. Verbindlichkeiten': 356759.47, 'Bilanzsumme, Summe Passiva': 526399.83}"
"Acclivitas GmbH_14.07.2020.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"14.07.2020";"Jahresabschluss";"01.01.2019";"31.12.2019";"";"100817.85";"331286.04";"-198358.09";"0.3043226632791409";"";"";"{'A. Anlagevermögen': 2436.0, 'I. Sachanlagen': 2436.0, 'B. Umlaufvermögen': 309924.41, 'I. Forderungen und sonstige Vermögensgegenstände': 88228.58, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 221695.83, 'C. Rechnungsabgrenzungsposten': 18262.54, 'D. sonstige Aktiva': 663.09, 'Summe Aktiva': 331286.04}";"{'A. Eigenkapital': 100817.85, 'I. Gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 90634.52, 'III. Jahresfehlbetrag': 14816.67, 'B. Rückstellungen': 7259.44, 'C. Verbindlichkeiten': 223208.75, 'Summe Passiva': 331286.04}"
"Acclivitas GmbH_14.08.2018.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"14.08.2018";"Jahresabschluss";"01.01.2017";"31.12.2017";"";"122511.14";"351307.48";"-579525.74";"0.3487290962321668";"";"";"{'A. Anlagevermögen': 5382.0, 'I. Sachanlagen': 5382.0, 'B. Umlaufvermögen': 331143.06, 'I. Forderungen und sonstige Vermögensgegenstände': 56266.16, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 274876.9, 'C. Rechnungsabgrenzungsposten': 14782.42, 'Summe Aktiva': 351307.48}";"{'A. Eigenkapital': 122511.14, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 11343.98, 'III. Jahresüberschuss': 86167.16, 'B. Rückstellungen': 18154.37, 'C. Verbindlichkeiten': 210641.97, 'Summe Passiva': 351307.48}"
"Acclivitas GmbH_16.11.2015.html";"Acclivitas GmbH";" KÖNigstein Im Taunus";"Acclivitas GmbH";"Königstein im Taunus";"16.11.2015";"Jahresabschluss";"01.01.2014";"31.12.2014";"";"35074.93";"313123.7";"-692411.45";"0.11201620956829521";"";"";"{'': '31.12.2014EUR', 'A. Anlagevermögen': 8815.0, 'I. Sachanlagen': 8815.0, 'B. Umlaufvermögen': 290731.82, 'I. Forderungen und sonstige Vermögensgegenstände': 89858.09, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 200873.73, 'C. Rechnungsabgrenzungsposten': 13576.88, 'Bilanzsumme, Summe Aktiva': 313123.7}";"{'': '31.12.2014EUR', 'A. Eigenkapital': 35074.93, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 25625.05, 'III. Jahresfehlbetrag': 15550.12, 'B. Rückstellungen': 5738.81, 'C. Verbindlichkeiten': 272309.96, 'Bilanzsumme, Summe Passiva': 313123.7}"
"ACCON-RVS Accounting  Consulting GmbH_02.04.2020.html";"";"";"ACCON-RVS Accounting & Consulting GmbH";"Berlin";"02.04.2020";"Jahresabschluss";"01.01.2018";"31.12.2018";"Durchschnittliche Arbeitnehmerzahl";"0";"1808646.58";"455093.57";"0.20591668605593472";"-372430.51";"";"{'': 'Euro', 'A. Anlagevermögen': '', 'I. Immaterielle Vermögensgegenstände': '', 'II. Sachanlagen': '', 'III. Finanzanlagen': '', 'B. Umlaufvermögen': '', 'I. Vorräte': '', 'II. Forderungen und sonstige Vermögensgegenstände': '', 'III. Wertpapiere': '', 'IV. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': '', 'C. Rechnungsabgrenzungsposten': '', 'Summe Aktiva': ''}";"{'': 'Euro', 'A. Eigenkapital': '', 'I. Gezeichnetes Kapital': '', 'II. Kapitalrücklage': '', 'III. Gewinnrücklagen': '', 'IV. Gewinnvortrag/Verlustvortrag': '', 'V. Jahresüberschuss/Jahresfehlbetrag': '', 'B. Rückstellungen': '', 'C. Verbindlichkeiten': '', 'D. Rechnungsabgrenzungsposten': '', 'Summe Passiva': ''}"
"ACCON-RVS Accounting  Consulting GmbH_07.02.2018.html";"";"";"ACCON-RVS Accounting & Consulting GmbH";"Berlin";"07.02.2018";"Jahresabschluss";"01.01.2016";"31.12.2016";"";"243314.83";"1132479.25";"1132467.02";"0.21485146858099166";"";"";"{'': '', 'A. ANLAGEVERMÖGEN': '', 'I. Immaterielle Vermögensgegenstände': '', '1. Entgeltlich erworbene gewerbliche Schutzrechte': 213851.0, '2. Geleistete Anzahlungen': 33100.0, 'II. Sachanlagen': '', 'Andere Anlagen, Betriebs- und Geschäftsausstattung': '', 'B. UMLAUFVERMÖGEN': '', 'I. Forderungen und sonstige Vermögensgegenstände': '', '1. Forderungen aus Lieferungen und Leistungen': 699287.67, '2. Forderungen gegen verbundene Unternehmen': 1954.69, '3. Sonstige Vermögensgegenstände': 19719.28, 'II. Kassenbestand und Guthaben bei Kreditinstituten': '', 'C. RECHNUNGSABGRENZUNGSPOSTEN': ''}";"{'': '', 'A. EIGENKAPITAL': '', 'I. Gezeichnetes Kapital': 360300.0, 'II. Verlustvortrag': -124832.35, 'III. Jahresüberschuss/ -fehlbetrag': 7847.18, 'B. RÜCKSTELLUNGEN': '', 'Sonstige Rückstellungen': '', 'C. VERBINDLICHKEITEN': '', '1. Verbindlichkeiten gegenüber Kreditinstituten': 305928.92, '- davon mit einer Restlaufzeit bis zu einem Jahr: EUR 305.928,92 (Vj.: TEUR 449)': '', '2. Verbindlichkeiten aus Lieferungen und Leistungen': 204504.04, '- davon mit einer Restlaufzeit bis zu einem Jahr: EUR 204.504,04 (Vj.: TEUR 233)': '', '3. Verbindlichkeiten gegenüber Gesellschaftern': 15214.57, '- davon mit einer Restlaufzeit bis zu einem Jahr: EUR 15.214,57 (VJ.: TEUR 12)': '', '4. Sonstige Verbindlichkeiten': 222315.85, '- davon mit einer Restlaufzeit bis zu einem Jahr: EUR 222.315,85 (Vj.: TEUR 192)': '', '- davon aus Steuern: TEUR 125.644,34 (Vj.: TEUR 98)': '', 'D. RECHNUNGSABGRENZUNGSPOSTEN': ''}"
"ACCON-RVS Accounting  Consulting GmbH_07.12.2016.html";"";"";"ACCON-RVS Accounting & Consulting GmbH";"Berlin";"07.12.2016";"Jahresabschluss";"01.01.2014";"31.12.2014";"";"292786.2";"1230353.87";"1230340.74";"0.23796909745974137";"";"";"{'': '', 'A. ANLAGEVERMÖGEN': '', 'I. Immaterielle Vermögensgegenstände': '', '1. Entgeltlich erworbene gewerbliche Schutzrechte': 313257.0, '2. Geleistete Anzahlungen und Anlagen im Bau': 0.0, 'II. Sachanlagen': '', 'Andere Anlagen, Betriebs- und Geschäftsausstattung': '', 'B. UMLAUFVERMÖGEN': '', 'I. Vorräte': '', 'fertige Erzeugnisse und Waren': '', 'II. Forderungen und sonstige Vermögensgegenstände': '', '1. Forderungen aus Lieferungen und Leistungen': 659635.18, '2. Forderungen gegen verbundene Unternehmen': 2184.84, '3. Sonstige Vermögensgegenstände': 8429.89, '- davon aus Steuern: TEUR 0 (Vj.: TEUR 0)': '', 'III. Kassenbestand und Guthaben bei Kreditinstituten': '', 'C. RECHNUNGSABGRENZUNGSPOSTEN': ''}";"{'': '', 'A. EIGENKAPITAL': '', 'I. Gezeichnetes Kapital': 360300.0, 'II. Gewinnvortrag': 200029.95, 'III. Jahresüberschuss': -267543.75, 'B. RÜCKSTELLUNGEN': '', 'Sonstige Rückstellungen': '', 'C. VERBINDLICHKEITEN': '', '1. Verbindlichkeiten gegenüber Kreditinstituten': 400392.55, '- davon mit einer Restlaufzeit bis zu einem Jahr: TEUR 400 (Vj.: TEUR 1)': '', '2. Verbindlichkeiten aus Lieferungen und Leistungen': 261889.81, '- davon mit einer Restlaufzeit bis zu einem Jahr: TEUR 232 (Vj.: TEUR 373)': '', '3. Verbindlichkeiten gegenüber Gesellschaftern': 3672.33, '- davon mit einer Restlaufzeit bis zu einem Jahr: TEUR 4 (Vj.: TEUR 11)': '', '4. Verbindlichkeiten gegenüber verbundenen Unternehmen': 359.15, '- davon mit einer Restlaufzeit bis zu einem Jahr: TEUR 0 (Vj.: TEUR 0)': '', '5. Sonstige Verbindlichkeiten': 187631.21, '- davon mit einer Restlaufzeit bis zu einem Jahr: TEUR 138 (Vj.: TEUR 201)': '', '- davon aus Steuern: TEUR 53 (Vj.: TEUR 76)': '', '- davon im Rahmen der sozialen Sicherheit: TEUR 0 (Vj.: TEUR 1)': ''}"
"ACCON-RVS Accounting  Consulting GmbH_15.11.2016.html";"";"";"ACCON-RVS Accounting & Consulting GmbH";"Berlin";"15.11.2016";"Jahresabschluss";"01.01.2015";"31.12.2015";"";"235467.65";"1223256.95";"-6743.05";"0.19249238682028336";"";"";"{'': 'Euro', 'A. Anlagevermögen': '', 'I. Immaterielle Vermögensgegenstände': '', 'II. Sachanlagen': '', 'B. Umlaufvermögen': '', 'II. Forderungen und sonstige Vermögensgegenstände': '', 'IV. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': '', 'C. Rechnungsabgrenzungsposten': '', 'Summe Aktiva': ''}";"{'': 'Euro', 'A. Eigenkapital': '', 'I. Gezeichnetes Kapital': '', 'IV. Gewinnvortrag/Verlustvortrag': '', 'V. Jahresüberschuss/Jahresfehlbetrag': '', 'B. Rückstellungen': '', 'C. Verbindlichkeiten': '', 'D. Rechnungsabgrenzungsposten': '', 'Summe Passiva': ''}"
